pair_id,root,commentary,label
medū_18,"channopāntaḥ pariṇataphaladyotibhiḥ kānanāmrais  
tvayy ārūḍhe śikharam acalaḥ snigdhaveṇīsavarṇe |  
nūnaṃ yāsyaty amaramithunaprekṣaṇīyām avasthāṃ  
madhye śyāmaḥ stana iva bhuvaḥ śeṣavistārapāṇḍuḥ ||","parāgamasāmyam uktvā svāgamavirodham āha—kiṃ cetyādi | iha hi madhyamakādivicārito 'rtho mantranaye phalena devatāyogena khyāpyate | tataś ca yad yena mudryate tat tatsvabhāvaṃ bhavatīti kṛtvā grāhyasya rūpādiskandhacatuṣṭayasvabhāvasya grāhyatvahānaye vairocanādayaś catvāro grāhakāḥ paratantrarūpāḥ kathyante | teṣāṃ ca mudrārthaṃ pariniṣpannarūpo grāhyagrāhakaśūnyo 'kṣobhyaś ced ucyate tad āgamoktā vajrasattvamudrā virudhyate | ratnagarbhādisthabodhicitte pariniṣpannarūpākṣobhyasadbhāvāt | vajrasattvamudrāṃ ca vinā na bauddhakṛtānto bhavatīti kathaṃ bāhyasiddhāntena na sāmyam | tathā ca kambalāmbarapādāḥ—

	sarvaḥ samānaḥ pravibhajyamānaḥ 
		sukṣmekṣikākṣāmadhiyā kṛtāntaḥ |
	bauddhasya bāhyasya vibhāgakartrī
		na syād ihaikā yadi śūnyatoktiḥ ||

	mā bhūt saṃvitpratiṣṭhānam ata eva munir bhayāt |
	bhinatti deśanādharmam uktvoktvā śūnyatātmanā ||

iti pravacanam api | 

	samastavedasiddhānāṃ kṛtānām īśvarādibhiḥ |
	bauddhānāṃ tantramantrāṇāṃ viśeṣaḥ śunyatāṃ prati ||

iti | paraparikalpitaśūnyatoktibhyas tathāgataśūnyatoktīnām abhisandhikṛto viśeṣaḥ sphuṭa iti na pratanyate ||",0
medū_19,"sthitvā tasmin vanacaravadhūbhuktakuñje muhūrtam  
toyotsargadrutataragatis tatparaṃ vartma tīrṇaḥ |  
revāṃ drakṣyasy upalaviṣame vindhyapāde viśīrṇāṃ  
bhakticchedair iva viracitāṃ bhūtim aṅge gajasya ||","sthitveti || he megha, vane caranti te vanacarāḥ || tatpuruṣe kṛti bahulam"" iti bahulagrahaṇād lug bhavati || teṣāṃ vadhūbhir muktāḥ kuñjā latāgṛhā yatra tasmin || nikuñjakuñjau vā klībe latādipihitodare ity amaraḥ || tatra te nayanavinodo 'stīty arthaḥ | tasmin āmrakūṭe muhūrtam alpakālam | na tu ciraṃ svakāryavirodhād iti bhāvaḥ || ""muhūrtam alpakāle syād ghaṭikādvitaye 'pi ca"" iti śabdārṇave || sthitvā viśramya | toyotsargeṇa ""tvām āsāra-"" ity uktavarṣeṇena drutataragatir lāghavād dhetor atikṣipragamanaḥ san | tasmād āmrakūṭāt param anantaraṃ tatparaṃ vartma mārgaṃ tīrṇo 'tikrāntaḥ | upalaiḥ pāṣāṇair viṣame vindhyasyādreḥ pāde prasyantaparvate || ""pādāḥ pratyantaparvatāḥ"" ity amaraḥ || viśīrṇāṃ samantato visṛmarām || etena kasyāścit kāmukyā priyatamacaraṇapāto 'pi dhvanyate || revāṃ narmadām || ""revā tu narmadā somodbhavā mekhalakanyakā"" ity amaraḥ || gajasyāṅge śarīre bhaktayo racanāḥ | revā iti yāvat || ""bhaktir niṣevaṇe bhāge racanāyām"" iti śabdārṇave || tāsāṃ chedair bhaṅgibhir bhābhir viracitāṃ bhūtiṃ śṛṅgāram iva bhasitam iva vā || ""bhūtir mātaṅgaśṛṅgāre jātau bhasmani saṃpadi"" iti viśvaḥ || drakṣyasi | ayam api mahāṃs te nayana kautukalābha iti bhāvaḥ ||",1
medū_19,"sthitvā tasmin vanacaravadhūbhuktakuñje muhūrtam  
toyotsargadrutataragatis tatparaṃ vartma tīrṇaḥ |  
revāṃ drakṣyasy upalaviṣame vindhyapāde viśīrṇāṃ  
bhakticchedair iva viracitāṃ bhūtim aṅge gajasya ||","suniścitaṃ saṃdehaviparyāsarahitam. suprasannaṃ sadā prītisaumanasyabahulam. dhīram acañcalam. ādaraḥ kathita eva. gauravaṃ ārādhyeṣu cittasya namratā. tābhyāṃ saha vartate. salajjaṃ pūrvavat. sabhayaṃ skhalitam ālokya bhītam. śāntaṃ saṃyatendriyam, sattvārādhanayatnavat.",0
medū_1,"kaścit kāntāvirahaguruṇā svādhikārāt pramattaḥ  
śāpenāstaṅgamitamahimā varṣabhogyeṇa bhartuḥ |  
yakṣaś cakre janakatanayāsnānapuṇyodakeṣu  
snigdhacchāyātaruṣu vasatiṃ rāmagiryāśrameṣu ||","""āśīrnamaskriyā vastunirdeśo vāpi tanmukham"" iti śāstrāt kāvyādau vastunirdeśāt kathāṃ prastauti—kaścid iti || svādhikārāt svaniyogāt pramatto 'navahitaḥ || ""pramādo 'navadhānatā"" ity amaraḥ | ""jugupsāvirāmapramādārthānām upasaṅkhyānam"" ity apādānatvam | tasmāt pañcamī || ata evāparādhād dhetoḥ | kāntāviraheṇa guruṇā durbhareṇa | dustareṇety arthaḥ || ""gurus tu gīṣpatau śreṣṭhe gurau pitari durbhara"" iti śabdārṇave || varṣabhogyeṇa saṃvatsarabhogyeṇa || ""kālādhvanoratyantasaṃyoge"" iti dvitīyā | ""atyantasaṃyoge ca"" iti samāsaḥ | ""kumati ca"" iti ṇatvam | bhartuḥ svāminaḥ śāpena | astaṅgamito mahimā sāmarthyaṃ yasya so 'staṅgamitamahimā || astam iti makārāntam avyayam | tasya ""dvitīyā-"" iti yogavibhāgāt samāsaḥ | kaścid anirdiṣṭanāmā yakṣo devayoniviśeṣaḥ || ""vidyādharāpsaroyakṣarakṣogandharvakinnarāḥ | piśāco guhyakaḥ siddho bhūto 'mī devayonayaḥ"" ity amaraḥ || janakatanayāyāḥ sītāyāḥ snānaravagāhanaiḥ puṇyāni pavitrāṇy udakāni yeṣu teṣu | pāvaneṣv ity arthaḥ || chāyāpradhānās taravac chāyātaravaḥ || śākapārthivāditvāt samāsaḥ || snigdhāḥ sāndrāś chāyātaravo nameruvṛkṣā yeṣu teṣu | vasatiyogyeṣv ity arthaḥ || ""snigdhaṃ tu masṛṇe sāndre"" iti, ""chāyāvṛkṣo nameruḥ syāt"" iti ca śabdārṇave || rāmagireś citrakūṭasyāśrameṣu vasatim || ""vahivasyartibhyaś ca"" ity auṇādiko 'tipratyayaḥ || cakre kṛtavān || atra raso vipralambhākhyaḥ śṛṅgāraḥ | tatrāpy unmādāvasthā | ata evaikatrānavasthānaṃ sūcitam āśrameṣv iti bahuvacanena || sītāṃ prati rāmasya hanumatsandeśaṃ manasi nidhāya meghasandeśaṃ kaviḥ kṛtavān ity āhuḥ || atra kāvye sarvatra mandākrāntāvṛttam | tad uktam-""mandrākrāntā jaladhiṣaḍagairmbhau natau tādgurū cet"" iti ||",1
medū_1,"kaścit kāntāvirahaguruṇā svādhikārāt pramattaḥ  
śāpenāstaṅgamitamahimā varṣabhogyeṇa bhartuḥ |  
yakṣaś cakre janakatanayāsnānapuṇyodakeṣu  
snigdhacchāyātaruṣu vasatiṃ rāmagiryāśrameṣu ||","tad eva prajñāpariśuddhimātrāpekṣayā yathoktaśūnyatāprabhedamukhena maitreyādiṣoḍaśasamādhyātmakam ity ata āha ||

tatra mahāmaitrīmayo 'meya iti maitreyaḥ | mitram asyāstīti maitraṃ | paścān ṅibantaṃ | tataḥ sarvasattveṣu maitrīmayo maitrīsvabhāvaḥ | mahāṃś cāsau maitrīmayaś ca mahāmaitrīmayaḥ | ata evāmeyaḥ sakalasattvadhātāv ekaputraprematvāt || mahākāruṇiko 'gradhīr iti mañjuśrīḥ | mahākaruṇā anālambanātmikā | sā yasyāsti sa mahākāruṇikaḥ | agradhīr iti suviśuddhadharmadhātujñānam | tataś caitad uktaṃ bhavati | audāryagāmbhīryātmako 'sau bhagavān iti || mahāprājño mahādhīmān iti gandhahastī | mahatī prajñā dharmapravicayalakṣaṇātmikā sā yasyāsti sa prājñaḥ | mahāṃś cāsau prājñaś ca mahāprājñaḥ | ata eva mahādhīmān || mahopāyo mahākṛtīti jñānaketuḥ | mahān upāyo yasyāsau mahopāyaḥ | tataś ca mahākṛtī mahāpaṇḍitaḥ sarvasattvāśayānuśayajñatayā saddharmaprakāśakatvāt ||",0
medū_20,"tasyās tiktair vanagajamadair vāsitaṃ vāntavṛṣṭir
jambūkuñjapratihatarayaṃ toyam ādāya gaccheḥ |
antaḥsāraṃ ghana tulayituṃ nānilaḥ śakṣyati tvāṃ
riktaḥ sarvo bhavati hi laghuḥ pūrṇatā gauravāya ||","tasyā iti || he megha vāntavṛṣṭir udgīrṇavarṣaḥ san | kṛtavamanaś ca vyajyate | tiktaiḥ sugandhibhis tiktarasavadbhiś ca || ""tikto rase sugandhau ca"" iti viśvaḥ || vanagajamadair vāsitaṃ surabhitaṃ bhāvitaṃ ca | himavad vindhyamalayā gajānāṃ prabhavā iti vindhyasya gajaprabhavatvād iti bhāvaḥ | jambūkuñjaiḥ pratihatarayaṃ pratibaddhavegam | sukhapeyam ity arthaḥ | anena laghutvaṃ kaṣāyabhāvanā ca vyajyate | tasyā revāyās toyam ādāya gaccher vraja | he ghana megha, antaḥ sāro balaṃ yasya taṃ tvām anila ākāśavāyuḥ | śarīrasthaś ca gamyate | tulayituṃ na śakṣyati śakto na bhaviṣyati | tathā hi rikto 'ntaḥsāraśūnyaḥ sarvo 'pi laghur bhavati | prakampyo bhavatīty arthaḥ | pūrṇatā sāravattā gauravāyāprakampyatvāya bhavatīty arthaḥ | ayam atra dhvaniḥ—ādau vamanaśodhitasya puṃsaḥ paścāc chleṣmaśoṣaṇāya laghutiktakaṣāyāmbupānāl labdhabalasya vātaprakampo na syād iti | tathāha vāgbhaṭaḥ—""kaṣāyāś cāhimās tasya viśuddhau śleṣmaṇo hitāḥ | kimu tiktakaṣāyā vā ye nisargāt kaphāpahāḥ || kṛtaśuddheḥ kramāt pītapeyādeḥ pathyabhojinaḥ | vātādibhir na bādhā syād indriyair iva yoginaḥ ||"" iti ||",1
medū_20,"tasyās tiktair vanagajamadair vāsitaṃ vāntavṛṣṭir
jambūkuñjapratihatarayaṃ toyam ādāya gaccheḥ |
antaḥsāraṃ ghana tulayituṃ nānilaḥ śakṣyati tvāṃ
riktaḥ sarvo bhavati hi laghuḥ pūrṇatā gauravāya ||","na ca tasyā nāśādvrataskhalanādvā nirarthakastvatprayāsa ity āha-tāṃ ceti || he megha, divasānām avaśiṣṭadinānāṃ gaṇanāyāṃ saṅkhyāne tatparām āsaktām || ""tatpare pratitāsaktau"" ity amaraḥ || ata evāvyāpannām amṛtām | śāpāvasāne madāmanamatyāśayā jīvantīm ity arthaḥ | ekaḥ patir yasyāḥ saikapatnī tām | pativratām ity arthaḥ || ""nityaṃ sapatnyādiṣu"" iti ṅīp nakāraś ca || bhrātur me jāyāṃ bhrātṛjāyām | mātṛrvan niḥśaṅkadarśanīyām ity āśayaḥ | tāṃ matpriyām avihatagatir avicchinnagatiḥ sann avaśyaṃ drakṣyasi cālokayiṣyasa eva || tathā hi | āśātitṛṣṇā || ""āśā digatitṛṣṇayoḥ"" iti yādavaḥ || badhyate 'neneti bandho bandhanam | vṛntam iti yāvat | āśaiva bandha āśābandhaḥ kartā || praṇayi premayuktam ata eva kusumasadṛśam sukumāram ity arthaḥ | ata eva viprayoge virahe sadyaḥpāti sadyobhraṃśanaśīlam aṅganānāṃ hṛdayaṃ jīvitam || ""hṛdayaṃ jīvite citte vakṣasyākūtayoḥ"" iti śabdārṇave || prāyaśaḥ prāyeṇa ruṇaddhi pratibadhnāti || arthāntaranyāsaḥ ||",0
medū_21,"nīpaṃ dṛṣṭvā haritakapiśaṃ kesarair ardharūḍhair  
āvirbhūtaprathamamukulāḥ kandalīś cānukaccham |  
jagdhāraṇyeṣv adhikasurabhiṃ gandham āghrāya corvyāḥ  
sāraṅgās te jalalavamucaḥ sūcayiṣyanti mārgam ||","nīpam iti || sāraṅgā mataṅgajāḥ kuraṅgā bhṛṅgā vā || ""sāraṅgaś cātake bhṛṅge kuraṅge ca mataṅgaje"" iti viśvaḥ || ardharūḍhair ekadeśodgataiḥ kesaraiḥ kiñjalkair haritaṃ pālāśavarṇa kapiśaṃ kṛṣṇapītaṃ ca || ""pālāśo harito harit"" iti | ""śyāvaḥ syāt kapiśo dhūmradhūmalau kṛṣṇalohite"" iti cāmaraḥ || śyāmavarṇam iti yāvat || ""varṇo varṇena"" iti samāsaḥ || nīpaṃ sthalakadambakusumam || ""atha sthakadambake | nīpaḥ syāt pulake"" iti śabdārṇave || dṛṣṭvā saṃprekṣya | viditveti yāvat | tathā kacchev anukaccham ||  || ""avyayaṃ vibhakti-"" ityādinā vibhaktyarthe 'vyayībhāvaḥ || ""jalapāyam anūpaṃ syāt puṃsi kacchas tathāvidhaḥ"" ity amaraḥ || āvirbhūtāḥ prathamāḥ prathamotpannā mukulā yāsāṃ tāḥ kandalīr bhūmikadalīḥ || ""droṇaparṇī snigdhakandā kandalī bhūkadaly api iti śabdārṇave || jagdhvā bhakṣayitvā || ""ado jagdhiḥ-"" iti jagdhyādeśaḥ || araṇyeṣv adhikasurabhim atighrāṇatarpaṇaṃ ""dagdhāraṇyeṣu"" iti pāṭhe ""dagdham"" ity adhikaviśeṣaṇam || arthavaśāt kandalīś ca dṛṣṭvaivety anvayo draṣṭavyaḥ || urvyā bhūmer gandham āghrāya jalalavamuco meghasya te tava mārgaṃ sūcayiṣyanty anumāpayiṣyanti | yatra yatra vṛṣṭikāryaṃ kandalīmukulanīpakusumādikaṃ dṛśyate tatra tatraḥ tvayā vṛṣṭam ity anumīyata iti bhāvaḥ ||",1
medū_21,"nīpaṃ dṛṣṭvā haritakapiśaṃ kesarair ardharūḍhair  
āvirbhūtaprathamamukulāḥ kandalīś cānukaccham |  
jagdhāraṇyeṣv adhikasurabhiṃ gandham āghrāya corvyāḥ  
sāraṅgās te jalalavamucaḥ sūcayiṣyanti mārgam ||","tad eva sopaskāram āha—yāvān ityādi | yatas tatra madhyamārthe yāvān samāropo 'dhyavasāyaḥ sa sarvo nāsti | evaṃvidhaḥ samāropābhāvo vijñānanaye apīṣṭaḥ | ata āha—sarvatheti | tatra hi vijñānasya vastusattvasamāropāspadatvam asti | ato na tatra sarvathā samāropābhāvaḥ |

etena māyopamasiddhānto 'pi pratyuktaḥ | kutaḥ | āstāṃ tāvad atra sarvavikalpo 'dhyavasāyānām apohaviṣayatayā nirāropatvaṃ ca vijñānavāde 'pi nirāropasambhavāt | tato madhyamārtho nirāropo niṣprapañcaḥ | param ayaṃ viśeṣaḥ | vijñānavāde nirvikalpatve 'pi gāḍhataravijñānasadbhāvāvidyāvaśād āhatyollekhābhāve 'pi cetasi tadaiva svasaṃvidgrahāt pṛṣṭhe vedanagrahaḥ sphuṭa eva | 

nanu tavāpy etat samam | pṛṣṭhe sarvavikalpabhāvāt | na | apratiṣṭhānatvenānāstheyasattvānurodhāt saṃvṛtyā vyavahārāt | atas tatrāpohavidhī vidhiniṣedhau kutaḥ | naivety arthaḥ |",0
medū_22,"ambhobindugrahaṇacaturāṃś cātakān vīkṣamāṇāḥ  
śreṇībhūtāḥ parigaṇanayā nirdiśanto balākāḥ |  
tvām āsādya stanitasamaye mānayiṣyanti siddhāḥ  
sotkampāni priyasahacarīsaṃbhramāliṅgitāni ||","prakṣiptam api vyākhyāyate—ambha iti || ambhobindūnāṃ varṣodabindūnāṃ grahaṇe | ""sarvaṃ sahāpatitam ambu na cātakasya hitam"" iti śāstrād bhūspṛṣṭodakasya teṣāṃ rogahetutvād antarāla eva svīkāre caturāṃś cātakān vīkṣyamāṇāḥ kautukāt paśyantaḥ śreṇībhūtā baddhapaṅktiḥ || abhūtatadbhāve cviḥ || balākā bakapaṅktīḥ parigaṇanayaikā dve tisra iti saṅkhyānena nirdiśanto hastena darśayantaḥ siddhāḥ stanitasamaye tvaṅgarjitakāle sotkampāny utkampapūrvakāṇi priyasahacarīṇāṃ saṃbhrameṇāliṅgitāny āsādya | svayaṃ grahaṇāśleṣasukham anubhūyety arthaḥ || tvāṃ mānāyaṣyanti | tvannimittatvāt sukhalābhasyeti bhāvaḥ ||",1
medū_22,"ambhobindugrahaṇacaturāṃś cātakān vīkṣamāṇāḥ  
śreṇībhūtāḥ parigaṇanayā nirdiśanto balākāḥ |  
tvām āsādya stanitasamaye mānayiṣyanti siddhāḥ  
sotkampāni priyasahacarīsaṃbhramāliṅgitāni ||",niryūhaṃ dvāranirgamaṃ | tadardhena niryūhārdhena | tasyās tv iti ||,0
medū_23,"utpaśyāmi drutam api sakhe matpriyārthaṃ yiyāsoḥ  
kālakṣepaṃ kakubhasurabhau parvate parvate te |  
śuklāpāṅgaiḥ sajalanayanaiḥ svāgatīkṛtya kekāḥ  
pratyudyātaḥ katham api bhavān gantum āśu vyavasyet ||","utpaśyāmīti || he sakhe megha, matpriyārthaṃ yathā tathā drutaṃ kṣipram || ""laghu kṣipram araṃ drutam"" ity amaraḥ || yiyāsor yātum icchor api || yāteḥ sann antād upratyayaḥ || te tava kakubhaiḥ kuṭajakusumaiḥ surabhau sugandhini || ""kakubhaḥ kuje 'rjune"" iti śabdārṇave || parvate parvate pratiparvatam || vīpsāyāṃ dviruktiḥ || kālakṣepaṃ kālavilambam || ""kṣepo vilambe nindāyām"" iti viśvaḥ || utpaśyāmy utprekṣe || vilambahetuṃ darśayan nāśugamanaṃ prārthayate—śukleti || sajalāni sānandabāṣpāṇi nayanāni yeṣāṃ taiḥ śuklāpāṅgair mayūraiḥ || ""mayūro barhiṇo barhī śuklāpāṅgaḥ śikhāvalaḥ"" iti yādavaḥ || kekāḥ svavāṇīḥ || kekā vāṇī mayūrasya"" ity amaraḥ || svāgatīkṛtya svāgatavacanīkṛtya pratyudyātaḥ pratyudgataḥ | mayūravāṇīkṛtātithya ity arthaḥ | bhavān katham api yathākathañcid āśu gantuṃ vyavasyed udyuñjīta || prārthane liṅ | ""śeṣe prathamaḥ"" iti prathamapuruṣaḥ | śeṣaś cāyaṃ bhavacchabdo yuṣmadasmacchabdavyatirekāt || ""svāgatīkṛtya kekāḥ"" ity atra kekāsvāropyamāṇasya svāgatavañcanasya prakṛtapratyudgamanopayogāt pariṇāmālaṅkāraḥ | tad uktam alaṅkārasarvasve—""āropyamāṇasya prakṛtopayogitve pariṇāmaḥ"" iti ||",1
medū_23,"utpaśyāmi drutam api sakhe matpriyārthaṃ yiyāsoḥ  
kālakṣepaṃ kakubhasurabhau parvate parvate te |  
śuklāpāṅgaiḥ sajalanayanaiḥ svāgatīkṛtya kekāḥ  
pratyudyātaḥ katham api bhavān gantum āśu vyavasyet ||","mudrāṇāṃ bodhārthaṃ sveṣṭadevatāprabhāvaṃ darśayann āha—mudrās tāvad ityādi | śabareśasyeti siddhaśrīśabarapādasya | śeṣaṃ subodham ||

idānīṃ puṇyapariṇāmanayā grantham upasaṃharann āha—",0
medū_24,"pāṇḍucchāyopavanavṛtayaḥ ketakaiḥ sūcibhinnair  
nīḍārambhair gṛhabalibhujām ākulagrāmacaityāḥ |  
tvayy āsanne pariṇataphalaśyāmajambūvanāntāḥ  
sampatsyante katipayadinasthāyihaṃsā daśārṇāḥ ||","pāṇḍv iti || he megha, tvayy āsanne sanikṛṣṭe sati daśārṇo nāma janapadāḥ sūcibhinnaiḥ sūciṣu mukulāgreṣu bhinnair vikasitaiḥ || ""ketakīmukulāgreṣu sūciḥ syāt"" iti śabdārṇave || ketakaiḥ ketakīkusumaiḥ pāṇḍucchāyā haritavarṇā upavanānāṃ vṛtayaḥ kaṇṭakaśākhāvaraṇā yeṣu te tathoktāḥ || ""prākāro varaṇaḥ sālaḥ prācīraṃ prāntato vṛtiḥ"" ity amaraḥ || tathā gṛhabalibhujāṃ kākādigrāmapakṣiṇāṃ nīḍārambhaiḥ kulāya nirmāṇaiḥ || ""kulāyo nīḍam astriyām"" ity amaraḥ || cityāyā imāni caityāni rathyāvṛkṣāḥ || ""caityam āyatane buddhavandye codeśapādape"" iti viśvaḥ || ākulāni saṅkīrṇāni grāmeṣu caityāni yeṣu te tathoktāḥ | tathā pariṇataiḥ pakvaiḥ phalaiḥ śyāmāni yāni jambūvanāni tair antā ramyāḥ || ""mṛtāvavasite ramye samāptāvanta iṣyate"" iti śabdārṇave || tathā katipayeṣv eva dineṣu sthāyino haṃsā yeṣu te tathoktā evaṃvidhāḥ sampatsyante bhaviṣyanti || ""poṭāyuvatistokakatipaya-"" ityādinā kavipayaśabdasyottarapadatve 'pi na tacchabdasyottaratvam asty asya śāstrasya prāyikatvāt ||",1
medū_24,"pāṇḍucchāyopavanavṛtayaḥ ketakaiḥ sūcibhinnair  
nīḍārambhair gṛhabalibhujām ākulagrāmacaityāḥ |  
tvayy āsanne pariṇataphalaśyāmajambūvanāntāḥ  
sampatsyante katipayadinasthāyihaṃsā daśārṇāḥ ||","smitaṃ saṃdarśyeti trilokam āpūrayantyā vajrapāṇiṃ girā vācā pratyabhāṣata | kiṃbhūtayā | madhurayā | mādhuryaṃ śrutisukhatvāt brāhmyeti brahmasvaropetatvāt | brahmasvara iti brahmaśabdo mahato mahāguṇasyādhivacanaṃ yathoktaṃ |

	brāhmaṃ puṇyaṃ prasūyate 'nekasāhasraparṣadi ||

iti || sāhasraśabdena trisāhasramahāsāhasro lokadhātur avagantavyaḥ | anekasāhasramayyāṃ parṣadīty arthaḥ || yathā coktaṃ |

	lokadhātuṃ trisāhasramahāsāhasraṃ śabdena spharatīti |
	yathābhyantarāḥ śṛṇvanti tathā bāhyā api ||

iti | tatrābhyāntarā ye 'smiṃs trisāhasramahāsāhasre sthitāḥ | bāhyā iti ye lokadhātvantaritāḥ | tena mahattvād brahma | tasya svaro brahmasvaraḥ ||

atha vā brahmā bhagavān śākyamuniḥ | tasya brahmaṇa iyaṃ brāhmī vāk | tayā brāhmyā ekayaiva girā trilokam āpūrayantyā vyāpnuvantyā vajrapāṇiṃ pratyabhāṣata | tathā coktaṃ |

	ekāpi vāṇi bhavasūdanasya nānābhidhānaiḥ pratideśabhinnaiḥ |
	yathā tathā sarvajanaprabodhahetur bhavaty askhalitā vibhaktā ||

iti ||",0
medū_25,"teṣāṃ dikṣu prathitavidiśālakṣaṇāṃ rājadhānīṃ  
gatvā sadyaḥ phalam avikalaṃ kāmukatvasya labdhā |  
tīropāntastanitasubhagaṃ pāsyasi svādu yasmāt  
sabhrūbhaṅgaṃ mukham iva payo vetravatyāś calormi ||","teṣām iti || dikṣu prathitaṃ prasiddhaṃ vidiśeti lakṣaṇaṃ nāmadheyaṃ yasyās tām || ""lakṣaṇaṃ nāmni cinhe ca"" iti viśvaḥ || teṣāṃ darśāṇānāṃ sambandhinīṃ | dhīyante 'syām iti dhānī || ""karaṇādh ikaraṇayoś ca"" iti lyuṭ || rājñāṃ dhānī rājadhānī || ""kṛdyogalakṣaṇā ṣaṣṭhī samasyate"" iti vaktavyāt samāsaḥ || tāṃ pradhānanagarīm || ""pradhānanagarī rājñāṃ rājadhānīti kathyate"" iti śabdārṇave || gatvā prāpya sadyaḥ kāmukatvasya vilāsitāyāḥ || ""vilāsī kāmukaḥ kāmī strīparo ratilampaṭaḥ"" iti śabdārṇave || avikalaṃ samagraṃ phalaṃ prayojanaṃ labdhā lapsyate | tvayeti śeṣaḥ || karmaṇi luṭ || kutaḥ | yasmāt kāraṇāt svādu madhuram | calā ūrmayo yasya tac calormi taraṅgitaṃ vetravatyā nāma nadyāḥ payaḥ sabhrūbhaṅga bhrūkuṭiyuktam | daśanapīḍayeti bhāvaḥ | mukham ivādharam ivety arthaḥ | tīropānte taṭaprānte yat stanitaṃ garjitaṃ tena subhagaṃ yathā tathā stanitaśabdena bhaṇitam api vyapadiśyate | ""ūrdhvam uccalitakaṇṭhanāsikaṃ huṅkṛtaṃ stanitam alpaghoṣavat"" iti lakṣaṇāt || pāsyasi | pibater ḷṭ || ""kāminām adharāsvādaḥ suratād atiricyate"" iti bhāvaḥ ||",1
medū_25,"teṣāṃ dikṣu prathitavidiśālakṣaṇāṃ rājadhānīṃ  
gatvā sadyaḥ phalam avikalaṃ kāmukatvasya labdhā |  
tīropāntastanitasubhagaṃ pāsyasi svādu yasmāt  
sabhrūbhaṅgaṃ mukham iva payo vetravatyāś calormi ||",maitrī sarvasattveṣv ātmasnehabhāvanā | karuṇā sarvasattvānāṃ sarvaduḥkhair dharaṇābhilāṣabhāvanā | muditā sarvasattvānām aiśvaryādiṣu harṣacittabhāvanā | upekṣā viheṭhakāviheṭhakasattveṣu pratighānunayaparahitacittabhāvanā ||,0
medū_2,"tasminn adrau katicid abalāviprayuktaḥ sa kāmī  
nītvā māsān kanakavalayabhraṃśariktaprakoṣṭhaḥ |  
āṣāḍhasya prathamadivase megham āśliṣṭasānuṃ  
vaprakrīḍāpariṇatagajaprekṣaṇīyaṃ dadarśa ||","tasminn iti || tasminn adrau citrakūṭādrau | abalāviprayuktaḥ kāntāvirahī | kanakasya valayaḥ kaṭakam || ""kaṭakaṃ valayo 'striyām"" ity amaraḥ || tasya bhraṃśena pātena riktaḥ śūnyaḥ prakoṣṭhaḥ kūrparādadhaḥ pradeśo yasya sa tathoktaḥ || ""kakṣāntare prakoṣṭhaḥ syāt prakoṣṭhaḥ kūrparādadhaḥ"" iti śāśvataḥ || virahaduḥkhāt kṛśa ity arthaḥ | kāmī kāmukaḥ sa yakṣaḥ | katicinmāsān | aṣṭau māsān ity arthaḥ | ""śeṣān māsān gamaya caturaḥ"" iti vakṣyamāṇatvāt || nītvā yāpayitvā | āṣāḍhānakṣatreṇa yuktā paurṇamāsyāṣāḍhī || ""nakṣatreṇa yuktaḥ kālaḥ"" ity aṇ | ""ṭiḍḍhāṇañ-"" ityādinā ṅīp || sāṣāḍhy asmin paurṇamāsīty āṣāḍho māsaḥ || ""sāsmin paurṇamāsīti saṃjñāyām"" ity aṇ || tasya prathamadivase āśliṣṭasānum ākrāntakūṭam | vaprakrīḍā utkhātakelayaḥ || ""utkhātakeliḥ krīḍādyair vaprakrīḍā nigadyate"" iti śabdārṇave || tāsu pariṇatas tiryag dantaprahāraḥ || ""tiryagdantaprahāras tu gajaḥ pariṇato mataḥ"" iti halāyudhaḥ || sa cāsau gajaś ca tam iva prekṣaṇīyaṃ darśanīyaṃ meghaṃ dadarśa || gajaprekṣaṇīyam ity atreva lopāluptopamā || kecit ""āṣāḍhasya prathamadivase"" ity atra ""pratyāsanne nabhasi"" iti vakṣyamāṇanabhomāsasya pratyāsasya ""praśamadivase"" iti pāṭhaṃ kalpayanti tad asaṅgatam | prathamātireke kāraṇābhāvāt | nabhomāsasya pratyāsatty artham ity uktam iti cen na | pratyāsattimātrasya māsapratyāsattyaiva prathamadivasasyāpy upapatteḥ | atyantapratyāsatter upayogābhāvenāvivakṣitatvāt | vivakṣitatve vā svapakṣe 'pi prathamadivasātikrameṇa meghadarśana kalpanāyāṃ pramāṇābhāvena tadasambhavāt | pratyutāsmatpakṣa eva kuśala sandeśasya bhāvyanarthapratīkārārthasya purata evānumānamuktaṃ bhavatīty upayoga siddhiḥ || nanūnmattasya nāyaṃ viveka iti cen na | unmattasya nānarthasya pratīkārārthaṃ pravṛttir apīti sandeśa eva mā bhūt || tathā ca kāvyārambha evāprasiddhaḥ syād itv aho mūlacchedī pāṇḍityaprakarṣaḥ | kathaṃ tarhi ""śāpānto"" me bhujagaśayanād utthite śārṅgapāṇau"" ityādinā bhagavatprabodhāv adhikasya śāpasya māsacatuṣṭayāvaśiṣṭasyoktiḥ | daśadivasādhikyād iti cet sapakṣe 'pi kathaṃ sā viṃśatidivasair nyūnatvād iti santoṣṭavyam | tasmād īṣadvaiṣamyam avivakṣitam iti suṣṭhūktaṃ ""prathamadivase"" iti ||",1
